,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
146,0.75,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
147,0.625,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
148,0.8125,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
149,0.9375,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
150,0.8125,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
151,0.75,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
152,0.65625,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
153,0.78125,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
154,0.90625,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
155,0.78125,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
156,0.8125,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
157,0.5,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
158,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
159,0.8125,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
160,0.78125,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
161,0.375,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
162,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
163,0.6875,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
164,0.625,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
165,0.5,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
166,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
167,0.90625,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
168,0.90625,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
169,0.53125,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
170,0.84375,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
171,0.96875,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
172,0.96875,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
173,0.375,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
174,0.9375,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
175,0.71875,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
176,0.40625,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
177,0.71875,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
178,0.84375,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
179,0.75,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
180,0.6875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
181,0.46875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
182,0.71875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
183,0.875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
184,0.75,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
185,0.71875,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
186,0.59375,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
187,0.75,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
188,0.84375,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
189,0.75,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
190,0.78125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
191,0.71875,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
192,0.625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
193,0.75,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
194,0.5,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
195,0.5,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
196,0.40625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
197,0.46875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
198,0.75,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
199,0.78125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
200,0.6875,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
201,0.71875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
202,0.8125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
203,0.78125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
204,0.71875,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
205,0.875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
206,0.8125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
207,0.8125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
208,0.65625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
209,0.78125,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
210,0.84375,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
211,0.90625,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
212,0.875,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
213,0.9375,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
214,0.875,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
215,0.875,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
216,0.90625,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
217,0.84375,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
218,0.90625,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
219,0.9375,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
220,0.75,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
221,0.875,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
222,0.8125,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
223,0.875,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
224,0.90625,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
225,0.90625,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
226,0.875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
227,0.71875,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
228,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
229,0.96875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
230,0.96875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
231,0.78125,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
232,0.96875,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
233,0.90625,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
234,0.875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
235,0.84375,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
236,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
237,0.875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
238,0.90625,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
239,0.78125,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
240,0.875,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
241,0.96875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
242,0.9375,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
243,0.59375,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
244,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
245,0.59375,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
246,0.3125,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
247,0.5,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
248,0.46875,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
249,0.53125,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
250,0.5625,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
251,0.375,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
252,0.53125,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
253,0.40625,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
254,0.5625,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
255,0.84375,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
256,0.75,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
257,0.78125,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
258,0.8125,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
