,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
58,0.84375,FgMDM,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
59,0.84375,ensemble-noDR,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
60,0.8125,cov+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
61,0.5,imcoh+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
62,0.8125,instantaneous+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
63,0.90625,RegCSP+shLDA,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
64,0.875,CSP+optSVM,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
65,0.90625,FgMDM,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
66,0.875,ensemble-noDR,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
67,0.875,cov+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
68,0.46875,imcoh+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
69,0.84375,instantaneous+elasticnet,15,0,2,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
70,1.0,RegCSP+shLDA,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
71,1.0,CSP+optSVM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
72,1.0,FgMDM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
73,1.0,ensemble-noDR,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
74,1.0,cov+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
75,0.8125,imcoh+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
76,0.96875,instantaneous+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
77,1.0,RegCSP+shLDA,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
78,1.0,CSP+optSVM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
79,1.0,FgMDM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
80,1.0,ensemble-noDR,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
81,1.0,cov+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
82,0.65625,imcoh+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
83,0.9375,instantaneous+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
84,1.0,RegCSP+shLDA,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
85,1.0,CSP+optSVM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
86,1.0,FgMDM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
87,1.0,ensemble-noDR,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
88,1.0,cov+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
89,0.65625,imcoh+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
90,1.0,instantaneous+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
91,0.96875,RegCSP+shLDA,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
92,0.96875,CSP+optSVM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
93,1.0,FgMDM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
94,1.0,ensemble-noDR,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
95,1.0,cov+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
96,0.78125,imcoh+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
97,0.9375,instantaneous+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
98,1.0,RegCSP+shLDA,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
99,1.0,CSP+optSVM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
100,1.0,FgMDM,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
101,1.0,ensemble-noDR,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
102,1.0,cov+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
103,0.71875,imcoh+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
104,1.0,instantaneous+elasticnet,15,0,3,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
105,0.8125,RegCSP+shLDA,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
106,0.90625,CSP+optSVM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
107,0.875,FgMDM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
108,0.90625,ensemble-noDR,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
109,0.90625,cov+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
110,0.46875,imcoh+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
111,0.84375,instantaneous+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
112,0.875,RegCSP+shLDA,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
113,0.8125,CSP+optSVM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
114,1.0,FgMDM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
115,0.9375,ensemble-noDR,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
116,1.0,cov+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
117,0.5,imcoh+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
118,0.875,instantaneous+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
119,0.90625,RegCSP+shLDA,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
120,0.90625,CSP+optSVM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
121,0.90625,FgMDM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
122,0.875,ensemble-noDR,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
123,0.90625,cov+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
124,0.6875,imcoh+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
125,0.875,instantaneous+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
126,0.78125,RegCSP+shLDA,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
127,0.84375,CSP+optSVM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
128,0.78125,FgMDM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
129,0.8125,ensemble-noDR,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
130,0.8125,cov+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
131,0.59375,imcoh+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
132,0.8125,instantaneous+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
133,0.9375,RegCSP+shLDA,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
134,0.9375,CSP+optSVM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
135,0.96875,FgMDM,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
136,0.9375,ensemble-noDR,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
137,0.96875,cov+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
138,0.6875,imcoh+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
139,0.875,instantaneous+elasticnet,15,0,4,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
140,0.8125,RegCSP+shLDA,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
141,0.78125,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
142,0.8125,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
143,0.78125,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
144,0.8125,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
145,0.5,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
146,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
147,0.6875,RegCSP+shLDA,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
148,0.75,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
149,0.75,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
150,0.8125,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
151,0.78125,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
152,0.375,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
153,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
154,0.59375,RegCSP+shLDA,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
155,0.625,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
156,0.65625,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
157,0.6875,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
158,0.625,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
159,0.5,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
160,0.71875,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
161,0.78125,RegCSP+shLDA,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
162,0.8125,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
163,0.78125,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
164,0.90625,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
165,0.90625,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
166,0.53125,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
167,0.84375,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
168,0.875,RegCSP+shLDA,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
169,0.9375,CSP+optSVM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
170,0.90625,FgMDM,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
171,0.96875,ensemble-noDR,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
172,0.96875,cov+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
173,0.375,imcoh+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
174,0.9375,instantaneous+elasticnet,15,0,5,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
175,0.71875,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
176,0.6875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
177,0.71875,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
178,0.78125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
179,0.71875,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
180,0.625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
181,0.75,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
182,0.40625,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
183,0.46875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
184,0.59375,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
185,0.5,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
186,0.5,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
187,0.40625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
188,0.46875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
189,0.71875,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
190,0.71875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
191,0.75,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
192,0.75,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
193,0.78125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
194,0.6875,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
195,0.71875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
196,0.84375,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
197,0.875,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
198,0.84375,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
199,0.8125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
200,0.78125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
201,0.71875,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
202,0.875,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
203,0.75,RegCSP+shLDA,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
204,0.75,CSP+optSVM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
205,0.75,FgMDM,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
206,0.8125,ensemble-noDR,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
207,0.8125,cov+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
208,0.65625,imcoh+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
209,0.78125,instantaneous+elasticnet,15,0,6,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
210,0.84375,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
211,0.875,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
212,0.75,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
213,0.90625,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
214,0.875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
215,0.71875,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
216,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
217,0.90625,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
218,0.90625,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
219,0.875,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
220,0.96875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
221,0.96875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
222,0.78125,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
223,0.96875,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
224,0.875,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
225,0.84375,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
226,0.8125,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
227,0.90625,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
228,0.875,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
229,0.84375,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
230,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,2
231,0.9375,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
232,0.90625,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
233,0.875,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
234,0.875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
235,0.90625,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
236,0.78125,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
237,0.875,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,3
238,0.875,RegCSP+shLDA,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
239,0.9375,CSP+optSVM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
240,0.90625,FgMDM,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
241,0.96875,ensemble-noDR,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
242,0.9375,cov+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
243,0.59375,imcoh+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
244,0.90625,instantaneous+elasticnet,15,0,7,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,4
245,0.59375,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
246,0.5625,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
247,0.84375,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
248,0.96875,ensemble-noDR,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
249,0.9375,cov+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
250,0.53125,imcoh+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
251,0.90625,instantaneous+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,0
252,0.3125,RegCSP+shLDA,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
253,0.375,CSP+optSVM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
254,0.75,FgMDM,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
255,0.8125,ensemble-noDR,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
256,0.8125,cov+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
257,0.46875,imcoh+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
258,0.84375,instantaneous+elasticnet,15,0,8,session_0,15,1,defaultBand,002-2014,8,35,160,0.0,1
