,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
209,0.95,0.9,0.95,instantaneous+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
210,0.875,0.75,0.875,imcoh+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
211,0.975,0.95,0.975,ensemble-noDR_3,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
212,0.95,0.9,0.95,instantaneous+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
213,0.875,0.75,0.875,imcoh+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
214,0.9,0.8,0.9,plv+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
215,0.95,0.9,0.95,ensemble-noDR_4,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
216,0.95,0.9,0.95,instantaneous+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
217,0.9,0.8,0.9,imcoh+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
218,0.9249999999999999,0.85,0.925,plv+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
219,0.625,0.25,0.625,wpli2_debiased+elasticnet,64,0,43,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
220,0.7,0.4,0.7,TRCSP+LDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
221,0.825,0.65,0.825,RegCSP+shLDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
222,0.7999999999999999,0.6,0.8,CSP+optSVM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
223,0.95,0.9,0.95,FgMDM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
224,0.9,0.8,0.9,ensemble-noDR_best,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
225,0.9249999999999999,0.85,0.925,cov+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
226,0.625,0.25,0.625,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
227,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
228,0.525,0.050000000000000044,0.525,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
229,0.9,0.8,0.8999999999999999,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
230,0.9,0.8,0.8999999999999999,ensemble-noDR_2,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
231,0.9,0.8,0.8999999999999999,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
232,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
233,0.85,0.7,0.8500000000000001,ensemble-noDR_3,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
234,0.9,0.8,0.8999999999999999,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
235,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
236,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
237,0.9,0.8,0.8999999999999999,ensemble-noDR_4,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
238,0.9,0.8,0.8999999999999999,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
239,0.5750000000000001,0.15000000000000002,0.575,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
240,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
241,0.525,0.050000000000000044,0.525,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
242,0.75,0.5,0.75,TRCSP+LDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
243,0.875,0.75,0.875,RegCSP+shLDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
244,0.85,0.7,0.8500000000000001,CSP+optSVM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
245,0.7,0.4,0.7,FgMDM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
246,1.0,1.0,1.0,ensemble-noDR_best,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
247,0.975,0.95,0.975,cov+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
248,0.5,0.0,0.5,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
249,0.7250000000000001,0.44999999999999996,0.7250000000000001,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
250,0.625,0.25,0.625,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
251,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
252,0.95,0.9,0.95,ensemble-noDR_2,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
253,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
254,0.5,0.0,0.5,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
255,0.975,0.95,0.975,ensemble-noDR_3,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
256,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
257,0.525,0.050000000000000044,0.525,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
258,0.7000000000000002,0.4,0.7,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
259,0.975,0.95,0.975,ensemble-noDR_4,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
260,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
261,0.5,0.0,0.5,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
262,0.7250000000000001,0.44999999999999996,0.7250000000000001,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
263,0.625,0.25,0.625,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
264,0.7249999999999999,0.44999999999999996,0.725,TRCSP+LDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
265,0.95,0.9,0.95,RegCSP+shLDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
266,0.9,0.8,0.8999999999999999,CSP+optSVM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
267,0.875,0.75,0.875,FgMDM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
268,0.925,0.85,0.925,ensemble-noDR_best,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
269,0.975,0.95,0.975,cov+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
270,0.45000000000000007,-0.10000000000000009,0.44999999999999996,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
271,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
272,0.6499999999999999,0.30000000000000004,0.6499999999999999,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
273,0.925,0.85,0.925,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
274,0.925,0.85,0.925,ensemble-noDR_2,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
275,0.925,0.85,0.925,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
276,0.45000000000000007,-0.10000000000000009,0.44999999999999996,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
277,0.925,0.85,0.925,ensemble-noDR_3,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
278,0.925,0.85,0.925,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
279,0.45000000000000007,-0.10000000000000009,0.44999999999999996,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
280,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
281,0.925,0.85,0.925,ensemble-noDR_4,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
282,0.925,0.85,0.925,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
283,0.45000000000000007,-0.10000000000000009,0.44999999999999996,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
284,0.825,0.65,0.825,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
285,0.625,0.25,0.625,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
286,0.7000000000000001,0.4,0.7,TRCSP+LDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
287,0.8,0.6,0.8,RegCSP+shLDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
288,0.7750000000000001,0.55,0.775,CSP+optSVM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
289,0.75,0.5,0.75,FgMDM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
290,0.85,0.7,0.85,ensemble-noDR_best,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
291,0.8250000000000001,0.65,0.825,cov+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
292,0.4,-0.19999999999999996,0.4,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
293,0.7,0.4,0.7,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
294,0.5,0.0,0.5,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
295,0.7750000000000001,0.55,0.775,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
296,0.7750000000000001,0.55,0.775,ensemble-noDR_2,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
297,0.7750000000000001,0.55,0.775,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
298,0.4,-0.19999999999999996,0.4,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
299,0.7750000000000001,0.55,0.775,ensemble-noDR_3,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
300,0.7750000000000001,0.55,0.775,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
301,0.4,-0.19999999999999996,0.4,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
302,0.6749999999999999,0.35,0.675,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
303,0.7750000000000001,0.55,0.775,ensemble-noDR_4,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
304,0.7750000000000001,0.55,0.775,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
305,0.4,-0.19999999999999996,0.4,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
306,0.725,0.44999999999999996,0.725,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
307,0.5,0.0,0.5,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
308,0.6750000000000002,0.35,0.675,TRCSP+LDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
309,0.7749999999999999,0.55,0.775,RegCSP+shLDA,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
310,0.7749999999999999,0.55,0.775,CSP+optSVM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
311,0.7249999999999999,0.44999999999999996,0.725,FgMDM,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
312,0.975,0.95,0.975,ensemble-noDR_best,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
313,0.975,0.95,0.975,cov+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
314,0.47500000000000003,-0.050000000000000044,0.47500000000000003,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
315,0.875,0.75,0.875,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
316,0.525,0.050000000000000044,0.525,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
317,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
318,0.9249999999999999,0.85,0.925,ensemble-noDR_2,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
319,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
320,0.47500000000000003,-0.050000000000000044,0.47500000000000003,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
321,0.95,0.9,0.95,ensemble-noDR_3,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
322,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
323,0.47500000000000003,-0.050000000000000044,0.47500000000000003,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
324,0.9,0.8,0.8999999999999999,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
325,0.9249999999999999,0.85,0.925,ensemble-noDR_4,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
326,0.975,0.95,0.975,instantaneous+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
327,0.47500000000000003,-0.050000000000000044,0.47500000000000003,imcoh+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
328,0.875,0.75,0.875,plv+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
329,0.525,0.050000000000000044,0.525,wpli2_debiased+elasticnet,64,0,50,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
330,0.75,0.5,0.75,TRCSP+LDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
331,0.85,0.7,0.85,RegCSP+shLDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
332,0.85,0.7,0.8500000000000001,CSP+optSVM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
333,0.9,0.8,0.9,FgMDM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
334,0.9,0.8,0.8999999999999999,ensemble-noDR_best,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
335,0.95,0.9,0.95,cov+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
336,0.7250000000000001,0.44999999999999996,0.725,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
337,0.825,0.65,0.825,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
338,0.75,0.5,0.75,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
339,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
340,0.85,0.7,0.85,ensemble-noDR_2,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
341,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
342,0.7000000000000001,0.4,0.7,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
343,0.875,0.75,0.875,ensemble-noDR_3,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
344,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
345,0.7250000000000001,0.44999999999999996,0.725,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
346,0.825,0.65,0.825,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
347,0.85,0.7,0.85,ensemble-noDR_4,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
348,0.875,0.75,0.875,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
349,0.7000000000000001,0.4,0.7,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
350,0.825,0.65,0.825,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
351,0.75,0.5,0.75,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,0
352,0.7500000000000001,0.5,0.75,TRCSP+LDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
353,0.7500000000000001,0.5,0.75,RegCSP+shLDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
354,0.8,0.6,0.8,CSP+optSVM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
355,0.775,0.55,0.7749999999999999,FgMDM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
356,0.825,0.65,0.825,ensemble-noDR_best,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
357,0.825,0.65,0.825,cov+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
358,0.7,0.4,0.7,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
359,0.775,0.55,0.7749999999999999,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
360,0.6000000000000001,0.19999999999999996,0.6000000000000001,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
361,0.7749999999999999,0.55,0.7749999999999999,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
362,0.825,0.65,0.825,ensemble-noDR_2,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
363,0.7749999999999999,0.55,0.7749999999999999,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
364,0.7,0.4,0.7,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
365,0.825,0.65,0.825,ensemble-noDR_3,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
366,0.7749999999999999,0.55,0.7749999999999999,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
367,0.6750000000000002,0.35,0.675,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
368,0.775,0.55,0.775,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
369,0.825,0.65,0.825,ensemble-noDR_4,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
370,0.7749999999999999,0.55,0.7749999999999999,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
371,0.6750000000000002,0.35,0.675,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
372,0.775,0.55,0.775,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
373,0.6000000000000001,0.19999999999999996,0.6000000000000001,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,1
374,0.6500000000000001,0.30000000000000004,0.65,TRCSP+LDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
375,0.75,0.5,0.75,RegCSP+shLDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
376,0.7749999999999999,0.55,0.7749999999999999,CSP+optSVM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
377,0.9,0.8,0.8999999999999999,FgMDM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
378,0.9249999999999999,0.85,0.925,ensemble-noDR_best,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
379,0.85,0.7,0.85,cov+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
380,0.6499999999999999,0.30000000000000004,0.6499999999999999,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
381,0.8,0.6,0.8,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
382,0.525,0.050000000000000044,0.525,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
383,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
384,0.875,0.75,0.875,ensemble-noDR_2,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
385,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
386,0.6499999999999999,0.30000000000000004,0.6499999999999999,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
387,0.85,0.7,0.85,ensemble-noDR_3,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
388,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
389,0.6749999999999999,0.35,0.675,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
390,0.8,0.6,0.8,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
391,0.875,0.75,0.875,ensemble-noDR_4,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
392,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
393,0.6749999999999999,0.35,0.675,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
394,0.8,0.6,0.8,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
395,0.5,0.0,0.5,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,2
396,0.6499999999999999,0.30000000000000004,0.6499999999999999,TRCSP+LDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
397,0.8,0.6,0.8,RegCSP+shLDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
398,0.7499999999999999,0.5,0.75,CSP+optSVM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
399,0.8,0.6,0.8,FgMDM,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
400,0.825,0.65,0.825,ensemble-noDR_best,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
401,0.825,0.65,0.825,cov+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
402,0.7,0.4,0.7,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
403,0.775,0.55,0.775,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
404,0.5999999999999999,0.19999999999999996,0.6,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
405,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
406,0.825,0.65,0.825,ensemble-noDR_2,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
407,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
408,0.725,0.44999999999999996,0.725,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
409,0.7750000000000001,0.55,0.775,ensemble-noDR_3,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
410,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
411,0.725,0.44999999999999996,0.725,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
412,0.7249999999999999,0.44999999999999996,0.725,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
413,0.7749999999999999,0.55,0.7749999999999999,ensemble-noDR_4,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
414,0.825,0.65,0.825,instantaneous+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
415,0.725,0.44999999999999996,0.725,imcoh+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
416,0.75,0.5,0.75,plv+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
417,0.5999999999999999,0.19999999999999996,0.6,wpli2_debiased+elasticnet,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,3
418,0.7750000000000001,0.55,0.775,TRCSP+LDA,64,0,35,session_0,64,1,defaultBand,Cho2017,8,35,200,0.0,4
