,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time
55,0.8601960784313725,ensemble-noDR,14,0,3,session_1,14,1,defaultBand,Zhou-2016,8,35,301,0.0
56,0.8601960784313725,cov+elasticnet,14,0,3,session_1,14,1,defaultBand,Zhou-2016,8,35,301,0.0
57,0.6543137254901961,imcoh+elasticnet,14,0,3,session_1,14,1,defaultBand,Zhou-2016,8,35,301,0.0
58,0.7319607843137255,instantaneous+elasticnet,14,0,3,session_1,14,1,defaultBand,Zhou-2016,8,35,301,0.0
59,0.9199999999999999,ensemble-noDR,14,0,3,session_2,14,1,defaultBand,Zhou-2016,8,35,301,0.0
60,0.94,cov+elasticnet,14,0,3,session_2,14,1,defaultBand,Zhou-2016,8,35,301,0.0
61,0.6699999999999999,imcoh+elasticnet,14,0,3,session_2,14,1,defaultBand,Zhou-2016,8,35,301,0.0
62,0.8200000000000001,instantaneous+elasticnet,14,0,3,session_2,14,1,defaultBand,Zhou-2016,8,35,301,0.0
63,0.8777777777777778,RegCSP+shLDA,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
64,0.79,RegCSP+shLDA,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
65,0.87,RegCSP+shLDA,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
66,0.8111111111111111,CSP+optSVM,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
67,0.8,CSP+optSVM,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
68,0.87,CSP+optSVM,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
69,0.9111111111111111,FgMDM,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
70,0.75,FgMDM,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
71,0.87,FgMDM,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
72,0.9222222222222223,ensemble-noDR,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
73,0.9555555555555555,cov+elasticnet,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
74,0.7222222222222223,imcoh+elasticnet,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
75,0.8333333333333333,instantaneous+elasticnet,14,0,4,session_0,14,1,defaultBand,Zhou-2016,8,35,290,0.0
76,0.76,ensemble-noDR,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
77,0.77,cov+elasticnet,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
78,0.62,imcoh+elasticnet,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
79,0.71,instantaneous+elasticnet,14,0,4,session_1,14,1,defaultBand,Zhou-2016,8,35,290,0.0
80,0.8600000000000001,ensemble-noDR,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
81,0.8600000000000001,cov+elasticnet,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
82,0.79,imcoh+elasticnet,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
83,0.81,instantaneous+elasticnet,14,0,4,session_2,14,1,defaultBand,Zhou-2016,8,35,290,0.0
