,score,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
0,0.9642857142857143,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
1,1.0,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
2,0.9666666666666667,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
3,0.9285714285714286,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
4,0.9642857142857143,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
5,0.9642857142857143,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
6,1.0,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
7,0.9666666666666667,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
8,0.8928571428571428,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
9,0.9642857142857143,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
10,0.9642857142857143,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
11,1.0,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
12,0.9666666666666667,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
13,0.8928571428571428,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
14,1.0,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
15,0.9642857142857143,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
16,0.9642857142857143,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
17,0.7904761904761906,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
18,0.9642857142857143,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
19,1.0,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
20,1.0,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
21,0.8595238095238096,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
22,1.0,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
23,0.9666666666666667,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
24,0.9666666666666667,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
25,0.8952380952380952,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
26,0.9666666666666667,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
27,0.9285714285714286,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
28,0.8928571428571428,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
29,0.6928571428571428,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
30,0.9285714285714286,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
31,1.0,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
32,1.0,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
33,0.7857142857142857,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
34,0.9285714285714286,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
35,0.9333333333333333,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
36,0.9333333333333333,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
37,1.0,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
38,0.9,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
39,0.8928571428571428,RegCSP+shLDA,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
40,0.9333333333333333,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
41,0.9333333333333333,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
42,1.0,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
43,0.9,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
44,0.8571428571428572,CSP+optSVM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
45,0.9333333333333333,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
46,0.9666666666666667,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
47,1.0,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
48,0.9333333333333333,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
49,0.8928571428571428,FgMDM,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
50,0.9333333333333333,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
51,0.9333333333333333,cov+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
52,0.7642857142857142,imcoh+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
53,0.8976190476190476,instantaneous+elasticnet,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,0
54,0.930952380952381,ensemble-noDR,22,0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,1
