,score,kappa,accuracy,pipeline,n_dr,thres,subject,session,channels,n_sessions,FreqBand,dataset,fmin,fmax,samples,time,split
34,0.9666666666666667,0.9311163895486936,0.9666666666666667,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
35,0.8642857142857143,0.7251184834123223,0.8642857142857143,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
36,0.9666666666666667,0.9311163895486936,0.9666666666666667,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
37,0.9333333333333333,0.8625592417061612,0.9333333333333333,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
38,0.6904761904761905,0.3800475059382423,0.6904761904761905,imcoh+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
39,0.8285714285714286,0.6555819477434679,0.8285714285714285,plv+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
40,0.6595238095238095,0.3160377358490566,0.6595238095238095,wpli2_debiased+DR+elasticnet,2,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
41,0.8666666666666667,0.7264150943396226,0.8666666666666667,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
42,0.9,0.7943262411347518,0.9,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
43,0.9333333333333333,0.8625592417061612,0.9333333333333333,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
44,0.7952380952380953,0.5876777251184835,0.7952380952380952,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
45,0.7619047619047619,0.520094562647754,0.7619047619047619,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
46,0.5904761904761905,0.17924528301886788,0.5904761904761905,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
47,0.8666666666666667,0.7264150943396226,0.8666666666666667,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,2
48,0.9285714285714286,0.861244019138756,0.9285714285714286,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
49,0.8952380952380953,0.7923627684964201,0.8952380952380952,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
50,0.930952380952381,0.861904761904762,0.930952380952381,CSP+optSVM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
51,0.8261904761904761,0.6539379474940334,0.8261904761904761,FgMDM,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
52,0.8952380952380953,0.7923627684964201,0.8952380952380952,ensemble-DR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
53,0.8595238095238095,0.7224880382775121,0.8595238095238096,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
54,0.6571428571428573,0.3127962085308057,0.6571428571428571,imcoh+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
55,0.861904761904762,0.7238095238095238,0.861904761904762,plv+DR+elasticnet,4,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
56,0.5571428571428572,0.11294117647058821,0.5571428571428572,wpli2_debiased+DR+elasticnet,2,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
57,0.8595238095238095,0.7224880382775121,0.8595238095238096,instantaneous+DR+elasticnet,6,0.05,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
58,0.9285714285714286,0.861244019138756,0.9285714285714286,ensemble-noDR,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
59,0.8595238095238095,0.7224880382775121,0.8595238095238096,cov+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
60,0.7285714285714286,0.4528301886792453,0.7285714285714285,imcoh+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
61,0.6523809523809524,0.30622009569377995,0.6523809523809523,plv+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
62,0.55,0.10023866348448696,0.55,wpli2_debiased+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
63,0.8928571428571428,0.7913669064748201,0.8928571428571428,instantaneous+elasticnet,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,3
64,0.6428571428571428,0.2857142857142857,0.6428571428571429,TRCSP+LDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
65,0.8928571428571429,0.7857142857142857,0.8928571428571428,RegCSP+shLDA,22,0.0,1,session_0,22,1,defaultBand,001-2014,8,35,144,0.0,4
